Time,dir_x,dir_y,dir_z
349746666666.66705,0.19695357,-0.88391842,0.42414327
122411333333.33353,-0.54410359,0.60002308,0.58644999
1208683333333.3247,0.7599239,-0.64823588,0.04801981
688177999999.9989,-0.5875801,-0.79205223,-0.16553817
2542864000000.015,-0.65217394,0.5635909,0.50698565
14409562666664.229,0.62069091,0.67756379,-0.39452517
363119333333.334,-0.13886853,-0.77035508,0.62230908
54727123999968.336,-0.42639381,-0.60807942,-0.66964747
1731246000000.0327,-0.77428335,-0.5868972,-0.23672128
600741333333.3357,0.52264306,-0.6622081,0.53695871
5078527333333.271,-0.37321868,0.8781129,0.29937527
1882460000000.045,-0.1396794,0.97183106,0.18982639
16034855999996.531,-0.03801474,0.77936647,0.62541409
1344467333333.3354,-0.13957621,-0.92780225,-0.345979
8913396666667.705,-0.52516994,0.74805865,0.40571515
18182711999996.293,0.76476226,0.10919167,0.6349928
13937404666664.523,-0.20855467,0.54021804,0.8152726
2225006000000.0654,-0.86281953,0.10921822,-0.49357252
620286000000.0016,-0.92544901,0.36770737,0.09129856
50911799333311.33,0.28808691,0.47027265,-0.83417598
1001921333333.3198,0.06928723,-0.73241611,0.67732261
2167400666666.734,0.45182188,0.88907268,-0.07353071
1700386000000.0305,0.7090206,0.70497426,0.01735169
841449333333.3262,0.89209943,0.44027945,0.1015511
4328629333333.066,-0.41335288,-0.60581168,0.67980263
1401044000000.0066,0.74323249,0.4813286,-0.46468079
75172902666619.73,0.53082991,0.68532508,0.49854702
252023333333.3325,-0.01255772,-0.93818731,-0.3459001
2916269999999.956,0.88796506,0.448593,-0.10140206
13410727333331.523,-0.07425844,0.82404742,-0.56163291
10161169333333.582,0.30189526,-0.42524709,-0.85324332
5024007999999.92,0.09063715,-0.83084451,0.54907405
65348107333274.78,-0.42789189,0.71083575,-0.5582303
788987333333.3282,0.79892226,-0.59730636,-0.07034437
657318000000.0001,-0.433007,-0.25837382,-0.86356697
651146000000.0004,-0.57607535,0.81402575,0.07415713
1321836666666.667,0.85104494,-0.3255072,0.41202861
19968477333331.887,0.56930502,0.65759463,-0.49341777
760184666666.6627,-0.10243341,0.36112581,0.92687407
1427789333333.342,0.9759695,0.12929193,-0.17540562
44735684666660.3,-0.70265397,-0.25609618,-0.66384648
487588000000.0031,-0.19326458,0.04610788,0.98006269
24941052000004.848,0.67026484,-0.71689314,-0.19185744
11086969333332.996,0.01604774,-0.05261081,0.99848614
7024764666667.22,-0.2519638,-0.81923568,0.51513798
1405158666666.6736,0.67722297,0.2866573,-0.67764049
8623312666667.726,0.83706331,0.10432437,0.53706744
1459678000000.0112,0.42826655,0.5527971,-0.71484483
755041333333.3296,0.81198078,-0.38699066,0.43695015
415581333333.335,0.38015785,-0.90347332,-0.19803021
617200000000.0017,0.44716744,0.22479423,0.86574178
9714728000000.531,-0.46238245,-0.55921986,0.68809565
1216912666666.6587,0.98647252,-0.07780415,0.14428614
310657333333.33295,0.271833,-0.88993812,0.36621984
15668650666663.43,-0.00472788,0.96002498,-0.27987441
9789820666667.15,-0.93456489,0.22541623,0.27527438
3697027999999.833,0.64093247,0.27339709,0.71725839
3168293333333.249,-0.30457082,0.84737483,0.43496266
5199909999999.976,-0.70453423,0.39089331,0.59231237
2577838666666.6763,-0.09426657,0.99041601,-0.10094521
1469964666666.6787,-0.7343854,0.59855219,0.32002088
128583333333.33356,-0.56141319,0.368362,0.74102946
12262735333332.252,0.46791981,-0.04951671,0.88238265
452613333333.33575,0.49872722,-0.15319235,0.85311386
62547047999948.54,0.35969924,-0.67503808,0.64415841
2724937999999.9863,0.0519246,-0.59308214,-0.80346587
350775333333.33374,-0.49339338,-0.57144,-0.65575857
9210681333334.184,-0.56595939,0.53533998,0.62697773
737553999999.997,-0.47018403,-0.25532137,0.84483015
639830666666.6675,0.31246211,0.56649533,-0.762529
2461599333333.3613,0.62160378,0.68291791,-0.38370805
2527434000000.0176,-0.70668526,0.49314798,-0.50734703
4300855333333.0703,-0.59581374,0.11612953,-0.79468228
18891463333330.523,-0.68315304,-0.05273268,0.72836886
575024666666.67,0.12838516,-0.99029173,0.05328738
486559333333.3364,-0.70726184,0.27776692,0.6500971
6457969333333.707,-0.15437398,0.70937903,-0.68771365
1195310666666.657,0.90398717,-0.3530339,0.24119342
2819575333333.3047,0.58285939,0.60227872,0.54546794
207790666666.66623,-0.62704445,0.48827874,0.60695893
10218774666666.88,0.5203222,0.80655302,-0.2806012
303456666666.66614,-0.55545248,0.26119017,-0.78946326
909341333333.3236,0.18782075,-0.38704357,0.90272955
749897999999.9965,-0.97078539,0.07876643,-0.22665299
16300251999996.363,0.44788005,-0.04881016,0.89276034
3780349999999.8193,-0.2404613,-0.66356349,0.70842209
163558000000.0,-0.86912175,-0.21708451,0.44441164
1000892666666.6532,-0.74186218,-0.40039218,0.53789089
993691999999.9868,-0.81891299,0.3319478,0.46817965
473186666666.6695,0.10614261,-0.29652734,0.94910762
6016671333333.567,-0.49817873,-0.45044081,0.74089205
2106709333333.396,0.3126661,-0.07979455,0.94650554
1484366000000.0132,-0.91496562,-0.17231208,0.36489239
4230905999999.748,-0.7850595,0.20626158,-0.58406998
405294666666.66815,0.32436348,0.91375434,0.24462488
5599032666666.769,0.69714201,0.71629905,0.03014438
2362847333333.377,0.81245766,0.03143383,-0.5821722
7393027333334.003,-0.32293012,-0.36003321,0.87526695
3270131333333.2334,0.01029556,-0.86879593,-0.49506326
24554273333337.69,-0.92842675,0.18311841,0.32325133
1599576666666.689,-0.40565681,-0.90144961,0.15109979
377520666666.6676,-0.62801059,0.40236136,0.66611413
309628666666.66626,-0.38976007,0.8698664,0.30235663
34877972000017.426,-0.91566015,-0.16290288,-0.36746311
309628666666.66626,-0.11957289,0.93190651,0.34242165
1716844666666.6982,-0.25133475,0.29417104,-0.92211401
1632494000000.025,-0.21321304,-0.75145693,0.62438184
17729069999995.72,-0.40792051,-0.23549384,0.88212443
852764666666.659,-0.74746115,0.09283148,0.65778731
437183333333.33545,0.08891906,-0.61769035,0.78137829
1261145333333.3289,-0.81125412,-0.55659642,-0.17907312
3548899999999.856,-0.80857183,-0.13983388,0.57154009
2052190000000.058,-0.64707346,-0.20479022,-0.73440922
9720900000000.527,0.71275765,-0.20999729,-0.66923663
1183995333333.3228,0.87069006,0.48559539,-0.07807644
1868058666666.7104,-0.6024332,-0.37823205,0.70286183
4709235999999.82,-0.29652131,0.72264226,0.62439033
1068784666666.6504,-0.07959545,-0.57305779,-0.81564045
5648408666666.784,0.51230393,-0.09731897,0.85327235
1703472000000.0305,-0.56578342,0.12806419,-0.81454815
341517333333.3336,-0.89276131,0.33169776,-0.30488333
342546000000.00024,0.40725653,0.90753022,0.10262071
1968868000000.0515,-0.78010235,-0.45955939,0.42455328
617200000000.0017,-0.88683484,0.25925,-0.38250936
15199578666663.729,0.25767213,-0.70492655,-0.66082042
2121110666666.7305,0.82293063,-0.08282512,0.56207222
2416338000000.035,0.61723389,0.23915966,-0.74954985
5699842000000.134,0.65001531,-0.68169906,0.33580724
701550666666.665,-0.32019781,-0.17225119,0.93155939
3286589999999.897,0.44336103,0.14387384,0.88472104
1671583333333.361,0.73814259,-0.55682099,-0.38091455
2189002666666.736,0.43439181,0.17289506,-0.88397458
2158142666666.733,0.88226986,0.05460912,0.46756577
493760000000.0032,-0.59719776,0.63257075,-0.49316232
1406187333333.3403,-0.17756987,0.81984288,-0.54435888
9095470666667.59,-0.73548551,-0.08316098,-0.67241752
1676726666666.695,-0.08012714,0.49430226,0.86558935
1110959999999.9836,-0.40542017,0.72512286,-0.55662494
376492000000.0009,-0.49399143,-0.72424605,-0.48108225
22701644666668.68,0.257754,0.78510723,0.56317805
1489509333333.347,-0.9185507,-0.35510657,-0.17367769
584282666666.6697,-0.94495049,-0.32231437,0.05640935
1989441333333.3865,0.16508113,-0.98487418,0.05264102
1505968000000.015,0.4446941,-0.89334771,-0.06462995
3192981333333.2456,0.97412645,-0.21389953,-0.07297025
10103564000000.283,-0.95694679,-0.15039607,0.24826167
1489509333333.347,0.98011959,0.16252263,0.11380675
18078816666662.83,0.36065464,-0.63412823,0.6839661
3471749999999.868,-0.88434828,-0.45591018,-0.10036952
528734666666.6706,-0.53922561,-0.76808563,-0.34536966
1624264666666.691,0.05015201,0.99011904,-0.13095441
1687013333333.3623,-0.16868399,-0.95936916,-0.2261781
1233371333333.327,0.31570833,-0.66337092,0.67843001
1859829333333.376,0.49907895,-0.06403732,-0.86418715
344603333333.3336,-0.62442682,-0.65235201,0.42956723
8650058000001.067,0.44722367,-0.10106211,-0.88869423
1478194000000.0127,0.39557672,0.46943572,-0.78939797
24919450000004.82,-0.17706337,0.81380458,-0.5535076
490674000000.0032,-0.15745176,-0.72782147,0.66744652
194417999999.9997,0.52844201,-0.07448085,0.84569595
14669815333330.729,-0.11304496,-0.55288644,0.8255528
15326104666663.646,-0.02734328,-0.93623112,0.35031933
1954466666666.717,-0.72416978,0.48291001,-0.49231703
2280554000000.0566,-0.23150751,-0.58320316,0.77863878
1204568666666.6577,-0.58755296,-0.2541632,0.76823342
1632494000000.025,-0.75060908,-0.26782509,-0.60403289
4187701999999.755,0.65474909,-0.39240598,0.646004
42617659999998.99,-0.92225211,0.02986759,-0.38543349
3920248666666.464,-0.1317805,-0.63180125,-0.76384624
18580805999996.8,-0.02305091,0.6196388,0.78454854
2668361333333.3286,-0.72184883,-0.39796266,0.56618017
27807946000008.48,0.41972666,0.38426464,0.8222957
1396929333333.3396,-0.76962714,0.62059545,-0.1501178
482444666666.6697,-0.86465919,-0.33297919,0.37615069
619257333333.335,0.94343859,-0.09296301,-0.31824754
1591347333333.355,0.04224007,-0.40741499,-0.91226575
16881448666662.662,0.02181635,0.99529149,0.09443996
105952666666.66678,0.02800896,-0.55439619,0.83178144
2168429333333.401,0.33796243,0.78264598,0.52273001
451584666666.66907,-0.99204044,-0.10522956,0.06915567
17976978666662.7,-0.37075522,-0.12576703,-0.92017565
2586068000000.0083,-0.9319805,-0.34954936,0.09606037
544164666666.6709,0.81330788,0.29600574,0.50091006
2288783333333.3887,0.32297721,0.68296938,0.65516299
1035867333333.3184,0.45631353,-0.49422655,-0.73994465
71071608666598.97,0.94756246,0.12917638,-0.29229923
13731671333331.322,0.83478917,-0.52633449,0.16155201
1091415333333.3164,-0.77485046,0.13255401,-0.61809076
4002541999999.784,0.28967241,0.21016036,0.93376791
206761999999.9996,0.80569053,0.58052527,0.11769949
2033674000000.057,-0.98643257,0.12906207,0.10145817
381635333333.3344,-0.40486189,0.42621437,0.80896734
723152666666.6642,0.80838087,0.31659387,0.4962748
44040305999995.39,-0.45986458,-0.11932054,-0.87993589
1115074666666.6506,-0.9643341,0.26188093,0.03844641
14003239333331.15,-0.4720032,-0.84927199,0.23653767
409409333333.3349,0.99373708,-0.10887518,-0.02515567
1351668000000.0027,-0.02106761,-0.99871342,-0.04612653
555480000000.0042,-0.54443979,0.77340501,0.32469986
1183995333333.3228,0.04595653,0.30824375,-0.95019671
1161364666666.6543,0.17939837,0.97042729,-0.16151501
55379298666633.35,0.71073424,0.44688177,0.54328033
631601333333.3345,0.78121732,0.6242285,-0.00618651
1414416666666.6743,-0.74784129,-0.03674334,0.66285996
3156977999999.918,0.40253151,0.07334102,0.91246341
830133999999.9933,0.10391879,-0.69850761,-0.70801695
30190338000011.49,0.33043056,0.31863549,0.8884183
1690099333333.3628,0.80386979,0.31324792,0.50563732
24572789333337.715,-0.00629181,0.6226812,0.78245034
604856000000.0022,0.36277137,0.89890829,-0.24568438
824990666666.6602,0.93383844,-0.1643242,0.3177158
423810666666.6685,0.38606046,-0.81533597,-0.43149112
891853999999.9908,0.66883998,-0.61582883,-0.41642277
423810666666.6685,0.77413231,-0.18109319,0.60656773
3784464666666.485,-0.4145038,0.51191563,0.75241543
74311908666615.38,-0.62567884,-0.10405339,0.77310988
1025580666666.6522,-0.84380261,-0.42858314,-0.32297624
2315528666666.718,-0.47602624,0.87835208,0.04355048
3772120666666.4873,-0.9895625,0.00759297,0.14390418
40984137333336.46,0.00504237,0.99192368,0.12673594
66280079333272.42,-0.38615224,-0.68131568,0.62184837
9055352666667.615,0.92451907,-0.25807088,0.28047089
10311354666666.82,-0.25994296,0.83963439,-0.47691063
1143877333333.3196,0.91432672,-0.39091109,0.10580724
373406000000.00085,0.78233101,-0.60283307,-0.15668593
568852666666.6703,0.40453265,-0.81280772,-0.41916219
6091764000000.258,-0.07258642,0.76878736,-0.6353717
732410666666.6638,-0.30862948,-0.91538064,0.25850751
2109795333333.396,-0.91374155,0.15565133,-0.37529859
426896666666.6686,-0.39449485,-0.60614523,0.69062419
874366666666.6582,-0.59770226,0.7442613,0.2980388
2813403333333.3057,0.39932252,0.78502054,-0.47358661
7619334000000.741,0.47682007,0.75966827,-0.44220668
3154920666666.585,0.3425526,-0.15494582,-0.92663343
12557962666665.398,-0.53258984,-0.40389789,0.74378394
4544649333333.102,-0.30026774,-0.92793395,0.2208571
13086697333331.73,0.18706698,-0.34979286,-0.91796018
2022358666666.7224,-0.03413824,0.15565455,-0.98722148
2489373333333.357,0.31878932,0.61986738,-0.71703403
617200000000.0017,-0.09468991,-0.07948714,0.99232838
2825747333333.304,0.2905717,-0.06574783,-0.9545917
2450284000000.03,-0.21869415,0.60468075,-0.76585511
2080992666666.727,-0.31699689,0.84530683,0.43008061
3354481999999.8867,0.88505753,-0.32458072,-0.33364731
299341999999.9994,0.70710635,-0.49164253,0.50822065
1637637333333.3586,0.23827547,0.80651824,-0.54106666
1338295333333.335,0.93251813,-0.04410689,0.35841948
33823588666682.76,-0.768625,0.26688173,0.58136886
4802844666666.517,-0.25964144,0.47472425,-0.84096564
2503774666666.688,-0.01337921,-0.94666733,-0.32193472
228363999999.99936,-0.72084118,0.43830977,0.53691017
5649437333333.451,-0.96994019,0.16820835,-0.17584644
659375333333.3334,-0.18074215,0.62353871,0.76061275
426896666666.6686,0.58974323,0.56344481,0.57856103
3505695999999.863,0.09619293,0.36643973,-0.92545602
84361981999999.6,-0.59782017,0.4873336,0.63648802
6235777333333.637,0.75726086,-0.07587317,-0.64869041
465986000000.0027,0.73330677,-0.52641945,-0.43028333
1033809999999.9852,-0.34068877,-0.49735907,-0.79785031
1601634000000.0225,0.47140133,0.50892692,-0.7202598
2321700666666.717,0.58001785,-0.44069466,0.68510401
263338666666.66568,0.29153972,-0.61880625,0.72944048
879509999999.9913,0.31214545,-0.06752173,0.9476318
2283640000000.056,0.67282407,0.57830009,-0.46138572
1010150666666.6528,0.24928942,-0.96359302,0.09666064
185159999999.9998,-0.39567257,0.60062292,-0.69476278
788987333333.3282,-0.36281379,0.89323149,0.26552524
2868951333333.297,0.58668531,-0.73000002,0.35057142
4817245999999.855,-0.90393863,0.07310182,-0.4213681
4117752666666.4326,-0.91145705,-0.41019606,0.03138863
416610000000.0017,0.70049576,0.26547928,-0.66243976
1408244666666.6738,-0.25919007,0.82006122,-0.51021575
1308463999999.9993,-0.31047807,-0.94502042,0.10266336
846592666666.6593,-0.18959938,0.33641938,0.92242836
516390666666.6704,0.60271457,0.66559761,-0.44013063
930943333333.3226,0.10384859,0.90624089,0.40980839
557537333333.3374,-0.99608038,0.02352231,0.08526769
21771730000000.84,-0.74248348,-0.58733937,0.32210362
7693398000000.765,0.33102275,0.26806102,-0.90474705
1049239999999.9846,0.65952171,0.72633845,0.19355508
454670666666.6691,0.30533365,-0.9516532,-0.03357899
97723333333.3334,0.80782944,0.41776975,0.41578844
3006792666666.6084,0.92520478,-0.18738252,-0.32997561
554451333333.3375,-0.45723273,0.49809284,0.73677795
347689333333.3337,-0.72849333,0.63358035,0.26052525
221163333333.3328,0.19777443,0.76305574,0.61533017
705665333333.3315,0.158016,0.44980139,0.87903905
8527646666667.695,-0.58704703,0.13908668,-0.79751531
839391999999.9929,-0.63572041,0.72406231,0.26756931
203675999999.9996,-0.1531031,0.98001781,-0.12698243
823961999999.9935,-0.41871458,-0.80340621,0.42333978
5986840000000.225,-0.68809698,-0.72540105,-0.01777237
15070995333330.477,-0.08866425,-0.39095508,0.91612923
8184072000000.92,0.74735428,0.47898357,-0.46047401
481416000000.003,0.87563128,-0.27501467,-0.39703501
500960666666.6701,0.24511053,0.71948324,-0.64981897
60447539333287.19,0.24541599,0.6376762,0.7301644
409409333333.3349,0.59980572,0.31234281,0.73666483
2675561999999.994,0.57988506,-0.11656268,-0.8063166
4192845333333.088,0.262068,0.28255366,0.92275879
1526541333333.35,0.31955171,-0.33111711,-0.88783341
1765192000000.0354,0.28620276,0.91249545,-0.29230126
1761077333333.3684,0.90215767,0.15307203,0.4033367
8785842000001.11,0.80639436,-0.27377551,0.52418995
1365040666666.6704,0.22230595,0.83552233,-0.50247637
7956736666667.515,0.99130727,0.12621356,0.03714891
5917919333333.536,-0.71035149,-0.66197496,-0.23914411
276711333333.3323,-0.45063431,0.8754576,-0.17465025
1419560000000.008,0.91145948,-0.36407755,-0.19154413
37229504000012.63,-0.27296553,0.62945309,0.72751538
3692913333333.167,0.07239219,-0.03495534,0.99676351
8524560666667.694,0.23988152,-0.63034548,0.73832339
771499999999.9956,0.63504357,-0.23724934,0.73514109
1043067999999.9847,0.82242563,-0.35277926,-0.44627668
392950666666.6679,-0.58363654,-0.12879787,-0.8017353
4228848666666.415,-0.7436785,0.37256097,-0.55510415
705665333333.3315,-0.89282873,-0.36619501,-0.26221761
11605417333332.668,-0.96949659,-0.22945154,0.08618795
2661160666666.663,-0.1400654,-0.14748349,-0.97909668
6810802000000.485,-0.84604145,-0.44043598,-0.30038309
5679268666666.794,-0.55441848,0.79998665,0.22943737
962831999999.988,-0.09078799,-0.97009438,-0.22510983
484502000000.0031,-0.94141791,-0.24431806,0.23246723
2923470666666.6216,-0.39223155,-0.00891289,0.91982334
13664807999998.031,0.87745112,0.30390751,-0.37110614
180016666666.6665,-0.62964387,-0.22053298,0.74492537
15419713333330.254,0.57928627,0.06553105,-0.81248575
330202000000.0,0.98330703,0.15421225,0.0965705
2342274000000.047,0.55685814,-0.7755001,-0.29750396
68406333333267.04,-0.07271043,0.4506026,0.88975867
1704500666666.6973,0.2875841,0.26358295,0.9207711
796187999999.9946,0.3874636,-0.83086966,-0.39940903
2165343333333.4004,0.03698068,-0.78667267,-0.61626175
2982104666666.6123,0.65454024,0.19674707,0.72997785
1216912666666.6587,0.39875296,0.35056869,0.84740644
367234000000.00073,-0.44646845,0.24964621,0.8592687
203675999999.9996,-0.26136812,-0.31119611,0.91369781
479358666666.6696,0.28382636,-0.11767795,0.95162729
8060632000000.881,0.67035092,-0.39509653,0.62811494
884653333333.3245,-0.33518437,0.70928264,-0.62013675
8807444000001.105,0.24836695,0.95753542,0.1464233
440269333333.3355,-0.93965072,-0.32249495,-0.11425202
2155056666666.733,0.03664277,0.95572488,0.29197134
30282918000011.61,0.74741669,0.11488623,-0.65434658
1538885333333.3508,0.14967661,-0.40148103,-0.90355403
2218834000000.0664,0.67208722,-0.66885469,-0.31769823
2974903999999.947,-0.74830907,-0.48666674,-0.45076493
2469828666666.6934,-0.88041455,0.36006131,0.30858722
1049239999999.9846,0.04143912,-0.62831696,0.77685301
243793999999.9992,-0.29738537,0.0084327,0.95472029
4132153999999.764,-0.20116784,-0.0881095,-0.97558609
5598004000000.102,0.20887414,0.27831043,0.93750461
7210953333333.945,-0.20523046,0.76849206,-0.60605314
459814000000.00256,-0.967782,-0.23336516,0.09454472
279797333333.33234,-0.11826151,-0.55409085,0.82401307
